sources,id,description,date,location,latitude,longitude,graphic,associations,time
"['src2717', 'src2718', 'src2719']",ODSZOW,A woman killed in an artillery shelling.,02/15/2024,Kherson,46.671629,32.626134,TRUE,['asc1'],00:00
"['src2720', 'src2721']",XUPI2K,A damaged shop in the aftermath of the reported strike. ,09/18/2022,"Stepnohirsk, Zaporizhia region",47.588606,35.362775,FALSE,"['asc7', 'asc11']",00:00
"['src2722', 'src2723']",G28NTU,Impact crater visible after a reported strike on the House of Culture.,09/17/2022,"Tavriiske, Zaporizhia region",47.659047,35.694163,FALSE,"['asc10', 'asc11']",00:00
['src2724'],AJ83RH,One killed after a reported strike on a residential building. ,10/16/2022,"Lukyantsi, Kharkiv region",50.24859,36.505073,FALSE,['asc11'],00:00
"['src2725', 'src2726']",TU47LC,Railway administration building on fire after a reported strike. ,11/07/2022,Donetsk,47.99763,37.804754,FALSE,"['asc9', 'asc11']",00:00
['src2727'],AJ2QGP,Impact craters visible after a reported strike on a grain elevator.,11/04/2022,Shevchenkove (Kharkiv region),49.693714,37.183956,FALSE,"['asc12', 'asc11']",00:00
"['src2728', 'src2729']",MOBU2I,Administration building damaged in a reported strike.,10/16/2022,Donetsk,48.01604,37.801191,FALSE,"['asc9', 'asc11']",00:00
['src2730'],XVEFBZ,Reported torture chamber discovered in a police station.,10/04/2022,Velykyi Burluk (Kharkiv region),50.056873,37.38002,TRUE,['asc9'],00:00
"['src2731', 'src2732', 'src2733', 'src2734', 'src2735']",E6RFNP,One person reported killed after a strike on a traction substation,10/04/2022,Kharkiv,49.960933,36.189286,FALSE,"['asc2', 'asc11']",00:00
"['src2736', 'src2737']",9216IG,One dead and one injured after a reported strike on a hospital.,10/03/2022,Kupyansk (Kharkiv region),49.718452,37.606764,FALSE,"['asc5', 'asc11']",00:00
['srcHidden'],GP4XNF,A hospital in Selydove got hit by shelling.,02/13/2024,"Selydove, Donetsk oblast",48.134783,37.306234,FALSE,"['asc5', 'asc11']",00:00
"['src2738', 'src2739']",230F4L,Medical facility damaged as a result of a strike.,02/13/2024,Kherson,46.645936,32.600276,FALSE,"['asc5', 'asc11']",00:00
"['src2740', 'src2741']",LPKGE8,Medical facility damaged after a reported strike. ,02/11/2024,Kherson,46.629989,32.60749,FALSE,"['asc5', 'asc11']",00:00
"['src2742', 'src2743', 'src2744', 'src2745', 'src2746', 'src2747', 'src2748', 'src2749', 'src2750', 'src2751', 'src2752', 'src2753', 'src2754', 'src2755', 'src2756', 'src2757', 'src2758', 'src2759', 'src2760']",HD69RV,"A fuel leak and a fire that burned 14 houses as a result of the alleged Shahed attack. At least 7 people reported dead inculding 3 children, several other injured.",02/09/2024,Kharkiv,49.970883,36.350904,TRUE,"['asc1', 'asc6']",00:00
"['src2761', 'src2762']",9IKEJT,"Multiple locations, including residential and commercial areas heavily damage or destroyed after loitering munition strike.
",02/09/2024,"Koropove, Zmiyov in Kharkiv",49.594219,36.340674,FALSE,"['asc1', 'asc7', 'asc6']",00:00
"['src2763', 'src2764', 'src2765', 'src2766', 'src2767']",5BE4R7,A residential building damaged in a reported strike. ,10/20/2022,Kherson,46.647672,32.587586,FALSE,"['asc1', 'asc11']",00:00
['src2768'],RDY6RW,Antonivskyy bridge damaged with impact crater visible after a reported strike. ,10/21/2022,Kherson,46.675694,32.719892,FALSE,"['asc2', 'asc11']",00:00
"['src2769', 'src2770']",FPENDU,"A gym, a residential building and a vehicle damaged after a reported strike. ",10/22/2022,Nova Kakhovka (Kherson region),46.753172,33.361131,FALSE,"['asc1', 'asc7', 'asc2', 'asc11']",00:00
"['src2771', 'src2772', 'src2773', 'src2774']",9ZH8ZD,A cafe in a residential building damaged and impact crater is visible after a reported attack.,09/08/2022,Nova Kakhovka (Kherson region),46.757016,33.362574,FALSE,"['asc1', 'asc7', 'asc11']",00:00
"['src2775', 'src2776', 'src2777', 'src2778']",ZF0JG2,"One person reported as killed after a reported explosion, blurred body visible.",10/23/2022,Kherson,46.655948,32.639555,TRUE,"['asc2', 'asc11']",00:00
['src2779'],FLBH89,Business centre damaged after a reported explosion of a vehicle nearby. ,10/25/2022,Melitopol (Kherson region),46.826771,35.353953,FALSE,"['asc7', 'asc11']",00:00
"['src2780', 'src2781', 'src2782', 'src2783', 'src2784']",E2MV5P,School damaged in a reported strike.,10/25/2022,Kairy (Kherson region),46.943332,33.705864,FALSE,"['asc3', 'asc11']",00:00
"['src2785', 'src2786', 'src2787']",UOXNBG,Administration building damaged in a reported strike. ,11/03/2022,Hola Prystan (Kherson region),46.533329,32.528269,FALSE,"['asc9', 'asc11']",00:00
"['src2788', 'src2789']",1WM0DJ,Hotel reported damaged.,11/05/2022,"Kakhovka, Kherson region",46.807248,33.459755,FALSE,"['asc7', 'asc11']",00:00
['srcHidden'],4XK0VE,A damaged school in the aftermath of the reported strike.,11/07/2022,"Zolota Balka village, Kherson region",47.373272,33.965029,FALSE,"['asc3', 'asc11']",00:00
['src2790'],EEVHFU,Tyahynsky bridge reportedly destroyed. ,11/10/2022,Tyahynka (Kherson region),46.77334,33.049777,FALSE,"['asc2', 'asc11']",00:00
"['src2791', 'src2792', 'src2793', 'src2794', 'src2795', 'src2796', 'src2797', 'src2798', 'src2799', 'src2800', 'src2801', 'src2802']",1CPXXW,Telecommunication tower reportedly destroyed.,11/11/2022,"Kherson
",46.640653,32.626044,FALSE,"['asc9', 'asc11']",00:00
['src2803'],S17CM8,Impact crater near the busy city road.,02/07/2024,Kyiv,50.456501,30.632859,FALSE,"['asc2', 'asc7', 'asc8', 'asc11']",00:00
"['src2804', 'src2805', 'src2806', 'src2807', 'src2808', 'src2809', 'src2810', 'src2811']",F96UK5,Black smoke comes out of a residential building after reports of shelling.,02/07/2024,Kyiv,50.363637,30.461659,FALSE,"['asc1', 'asc11']",00:00
"['src2812', 'src2813', 'src2814']",PPAHEQ,Heavy damage to residential houses as a result of an overnight strike. 1 child reportedly dead and multiple people injured.,02/06/2024,"Zolochiv, Kharkiv region",50.275921,35.970807,FALSE,"['asc1', 'asc11']",00:00
"['src2815', 'src2816', 'src2817', 'src2818']",VA80Z0,"2 civilians reported injured after a loitering munition hit a car, also damaging a residential house.",02/06/2024,"Marhanets, Nikopol region",47.626169,34.628243,FALSE,"['asc2', 'asc6']",00:00
"['src2819', 'src2820', 'src2821', 'src2822', 'src2823', 'src2824', 'src2825', 'src2826', 'src2827', 'src2828', 'src2829', 'src2830', 'src2831', 'src2832', 'src2833', 'src2834']",0IL4EX,Three people reported killed after a reported attack on Crimean bridge.,10/08/2022,Kerch,45.300596,36.512571,FALSE,"['asc2', 'asc11']",00:00
"['src2835', 'src2836', 'src2837', 'src2838']",X7RLEY,Five people reported killed after a strike on a vehicle line.,10/07/2022,Darivka (Kherson region),46.746388,32.805576,FALSE,"['asc2', 'asc11']",00:00
"['src2839', 'src2840', 'src2841', 'src2842']",UZE2LU,Antonivskyi Bridge could be damaged after a reported strike. ,10/06/2022,Kherson,46.666548,32.721629,FALSE,"['asc2', 'asc11']",00:00
"['src2843', 'src2844', 'src2845']",1DIQZM,Damage to a shop after a reported strike. ,10/03/2022,"
Nova Kakhovka
",46.759515,33.369483,FALSE,['asc7'],00:00
"['src2846', 'src2847', 'src2848']",VA4676,Damage to a police station after a reported strike. ,10/01/2022,Beryslavska (Kherson region),46.837049,33.424614,FALSE,"['asc9', 'asc11']",00:00
"['src2849', 'src2850']",PJ52HO,Damage to a residential building after a reported attack.,10/01/2022,Nova Kakhovka,46.756938,33.370185,FALSE,"['asc1', 'asc11']",00:00
"['src2851', 'src2852', 'src2853']",HTJ9ON,Damage to a residential building after a reported strike.,09/30/2022,Mykolaiv,46.947244,31.934475,FALSE,"['asc1', 'asc11']",00:00
"['src2854', 'src2855', 'src2854']",R2AQTR,9M55K rocket motor after a reported strike in the vicinity of an administration building. ,09/29/2022,Mykolaiv,46.962789,32.033264,TRUE,"['asc9', 'asc24']",00:00
"['src2856', 'src2857']",T9X7EL,"Airstrike caused significant damage to residential area, reportedly wounding two people. ",02/02/2024,"Central Kherson
",46.635774,32.609385,FALSE,"['asc1', 'asc17']",00:00
"['src2858', 'src2859', 'src2859']",BN66BL,School heavily damaged by strike. ,02/02/2024,Gornyak in the Donetsk region,48.064412,37.381716,FALSE,"['asc3', 'asc11']",00:00
['src2860'],JN0NNH,Strike damaged residential buildings.,02/02/2024,Dnepryan in Kherson,46.751355,33.251794,FALSE,"['asc1', 'asc11']",00:00
"['src2861', 'src2862', 'src2863', 'src2864', 'src2865', 'src2866', 'src2867', 'src2868', 'src2869', 'src2870']",W22GL9,Four people reported killed in a reported strike on a residential area. ,09/29/2022,Dnipro,48.449695,34.972845,FALSE,"['asc1', 'asc11']",00:00
"['src2871', 'src2872']",VH6SIJ,"An 'invincibility point'/school, a shop and multiple residential buildings damaged in a reported overnight shelling.",02/01/2024,"Myrnograd, Donetsk region",48.310729,37.275429,FALSE,"['asc1', 'asc3', 'asc7', 'asc15', 'asc12', 'asc11']",00:00
['src2873'],R81HD0,Damaged humanitarian and commercial buildings after reported shelling.,02/01/2024,Kharkiv,46.630902,32.611696,FALSE,"['asc7', 'asc11']",00:00
"['src2874', 'src2875', 'src2876']",L5I51G,Damaged building after reported drone attack.,02/01/2024,Kharkiv,50.073294,37.374188,FALSE,"['asc8', 'asc6']",00:00
['src2877'],Y559AC,Impact crater after reported strike at coach station.,09/29/2022,Dnipro,48.475339,35.005558,FALSE,"['asc2', 'asc11']",00:00
"['src2878', 'src2879', 'src2880', 'src2881']",NPZNHB,Multiple people reported injured after a strike on the polytechnic college and the nearby residential area.,09/28/2022,Kherson,46.643879,32.626329,FALSE,"['asc1', 'asc3', 'asc11']",00:00
"['src2882', 'src2883']",F5TV97,Three people reported injured as a result of an attack on a hotel.,09/28/2022,Kherson,46.623905,32.715557,FALSE,"['asc1', 'asc11']",00:00
['src2884'],64U23U,One child reported killed and more people injured as a result of a strike,09/26/2022,"Pervomaiskyi, Kharkiv region",49.381503,36.210564,FALSE,"['asc1', 'asc8', 'asc11']",00:00
"['src2885', 'src2886']",GLQ6J8,"Damage to a church, a school and a store in a reported strike ",09/26/2022,Kupyansk,49.711287,37.61355,FALSE,"['asc13', 'asc11']",00:00
['src2887'],RY0A75,One person reported dead and multiple injured as a result of a strike.,09/24/2022,Zaporizhzhia,47.870903,35.06497,FALSE,"['asc1', 'asc9', 'asc11']",00:00
['src2888'],FZ10UK,Multiple people reported killed in a strike on the city centre.,09/22/2022,Donetsk,48.011287,37.808238,TRUE,"['asc7', 'asc2', 'asc14', 'asc24']",00:00
['src2889'],V2DUOM,Garage cooperative damaged after reported strike.,09/22/2022,Kharkiv,50.036511,36.373128,FALSE,"['asc2', 'asc11']",00:00
['src2890'],WPKGTT,Damage to a market in a reported attack.,09/24/2022,Nova Kakhovka,46.76073,33.373444,FALSE,"['asc7', 'asc11']",00:00
['src2891'],8RV4T3,Cheese factory reportedly hit by an airstrike.,01/30/2024,"Velykyi Burluk, Kharkiv region
",50.055385,37.392818,FALSE,"['asc7', 'asc12', 'asc4', 'asc17']",00:00
"['src2892', 'src2893', 'src2894', 'src2895']",M8KL6E,A residential building damaged as a result of a reported strike. Large crater evident. ,09/20/2022,Nova Kakhovka,46.75462,33.378781,FALSE,"['asc1', 'asc11']",00:00
"['src2896', 'src2897']",66B2EC,Two people reported killed after an attack by an armoured vehicle. ,09/17/2022,Kharkiv region,50.298614,36.392453,TRUE,"['asc2', 'asc26']",00:00
"['src2898', 'src2899']",LFZ5R9,Impact crater on the road as a result of strike.,09/16/2022,Kharkiv,50.004584,36.237605,FALSE,"['asc1', 'asc2', 'asc11']",00:00
"['src2900', 'src2901']",H6C46H,Plumes of smoke and severe damage to the city centre.,09/15/2022,Kup'yans'k,49.710548,37.614304,FALSE,"['asc7', 'asc11']",00:00
"['src2902', 'src2903', 'src2904']",W4NWPD,One person reported as dead after a strike hit Court of Appeals.,09/15/2022,Kherson,46.64139,32.617469,FALSE,"['asc9', 'asc11']",00:00
['src2905'],BRR8FN,A strike heavily damaged a ceramic workshop. A residential building and a kindergarten also sustained damage.,01/27/2024,Slovyansk (Donetsk oblast),48.822433,37.597555,FALSE,"['asc1', 'asc3', 'asc4', 'asc11']",00:00
['src2906'],G8AYOJ,Building reportedly damaged after an air strike.,01/07/2024,Vil'cha,50.245451,36.941508,FALSE,"['asc8', 'asc17']",00:00
"['src2907', 'src2908']",KBNO9R,Strike damaged a shopping center in a residential area.,01/23/2024,Kharkiv,50.031619,36.356528,FALSE,"['asc7', 'asc11']",00:00
"['src2909', 'src2910']",9VR63U,The Cathedral Blahovishchensʹkyy Kafedralʹnyy sustained damage as a result of a strike.,01/23/2024,Kharkiv,49.990563,36.223469,FALSE,"['asc13', 'asc10', 'asc11']",00:00
['src2911'],QPDXP4,Heavy damage to a residential area as a result of a strike. ,01/24/2023,Kharkiv,50.002179,36.245207,FALSE,['asc1'],00:00
['src2912'],W6ORL0,"Multiple people reportedly killed in a strike on a market, depicts bodies. 
",01/21/2024,Donetsk,47.948953,37.689046,TRUE,"['asc7', 'asc12']",00:00
"['src2913', 'src2914']",MGV8XN,School no. 13 damaged in an attack on Kharkiv.,01/23/2024,Kharkiv,50.048147,36.293324,FALSE,['asc3'],00:00
"['src2915', 'src2916']",B17VVE,"Cultural Center in Kuibyshev district, Donetsk damaged in a shelling.",01/23/2024,"Kuibyshev district, Donetsk",48.005379,37.76808,FALSE,"['asc10', 'asc19']",00:00
"['src2917', 'src2918', 'src2919', 'src2920', 'src2921', 'src2922', 'src2923', 'src2924', 'src2925', 'src2926', 'src2927', 'src2928']",PQPC8A,"A wide over-night drone attack damages residential and commercial buildings, several civilians injured.",01/24/2024,Odesa,46.468311,30.714701,FALSE,"['asc1', 'asc7', 'asc6']",00:00
"['src2929', 'src2930']",LEIL8M,Massive damage to a church.,10/18/2022,"Bohorodychne
",49.01695,37.514847,FALSE,['asc13'],00:00
"['src2931', 'src2932', 'src2933', 'src2934', 'src2935']",ZB9EB4,An alleged S-300 hit into the city center of Kharkiv. At least 9 people were injured.,01/24/2024,Kharkiv,50.002046,36.245354,FALSE,"['asc1', 'asc7', 'asc23']",00:00
"['src2936', 'src2937', 'src2938', 'src2939', 'src2940', 'src2941', 'src2942', 'src2943', 'src2944', 'src2945']",P1AML3,Heavy damage to residential buildings as a result of a missile strike. At least 10 dead and multiple wounded,01/23/2024,Kharkiv,50.047634,36.29141,TRUE,"['asc1', 'asc11']",00:00
"['src2946', 'src2947']",YA7A5O,Strike in residential area of Kharkiv city.,01/23/2024,Kharkiv,50.03088,36.357294,FALSE,"['asc1', 'asc9', 'asc11']",00:00
['src2948'],MQ8VBK,Damage to residential area as a result of a missile attack.,01/23/2024,Kharkiv,50.038779,36.355373,FALSE,"['asc1', 'asc23']",00:00
"['src2949', 'src2950']",0FEW0C,Damage to a residential area as a result of multiple missiles attack.,01/23/2024,Kyiv,50.437729,30.481725,FALSE,"['asc1', 'asc18', 'asc14']",00:00
"['src2951', 'src2952', 'src2953', 'src2954']",GFS8J7,Damage to high rise residential building as a result of missile attack. ,01/23/2024,Kyiv (Sofiivska Borschahivka),50.395232,30.323025,FALSE,"['asc1', 'asc18', 'asc14']",00:00
['srcHidden'],OICU9B,People and animals in water-filled streets.,06/06/2023,Kherson,46.629428,32.583031,FALSE,['asc2'],00:00
"['src2955', 'src2956', 'src2957', 'src2958', 'src2959', 'src2960', 'src2961', 'src2962', 'src2963', 'src2964', 'src2965', 'src2966']",JSB6I4,"Donetsk market hit, civilian casualties visible.",01/21/2024,Donestsk,47.948993,37.68906,TRUE,"['asc1', 'asc7']",00:00
"['src2967', 'src2968', 'src2969']",Z4IXIB,[Graphic. Blurred body of a woman visible.] One woman reportedly killed in strike on residential buildings. ,01/19/2024,Kherson,46.655172,32.64532,TRUE,"['asc1', 'asc11']",00:00
"['src2970', 'src2971', 'src2972', 'src2973', 'src2974', 'src2975', 'src2976']",2OI0MV,"Two injured, one killed as a result of reported strikes.",01/19/2024,Kupyansk,49.72161,37.635399,FALSE,"['asc1', 'asc11']",00:00
"['src2977', 'src2978', 'src2979', 'src2980']",QHJDFH,"A school building damaged in a reported S-300 attack in Chuhuiv; one person killed, two injured.",01/17/2024,"Chuhuiv, Kharkiv region",49.848589,36.686836,FALSE,['asc3'],00:00
"['src2981', 'src2982']",BLQRNB,Residential buildings after the reported strikes.,01/17/2024,Kharkiv,49.989362,36.220937,FALSE,"['asc1', 'asc11']",00:00
['src2983'],VOIWB9,"Damaged residential buildings, playground and shops after the reported strike.",01/17/2024,Odesa,46.453583,30.751685,FALSE,"['asc1', 'asc11']",00:00
"['src2984', 'src2985']",0P0CHZ,Residential buildings after the reported night strike.,01/16/2024,Kharkiv,49.989362,36.220937,FALSE,"['asc1', 'asc11']",00:00
"['src2986', 'src2987', 'src2988']",H8TQV2,"The polyester factory is on fire, explosions were reportedly heard prior to the incident.",01/17/2024,"Shakhty, Rostov Oblast",47.74137,40.217777,FALSE,"['asc4', 'asc11']",00:00
['src2989'],P6M7M9,Damaged monastery after the reported strike.,01/17/2024,"Zmiivka, Kherson Oblast",46.863256,33.58401,FALSE,"['asc13', 'asc11']",00:00
"['src2990', 'src2991', 'src2992', 'src2992', 'src2993', 'src2994', 'src2995']",HOMZZK,Alleged s300 attack in the city center of Kharkiv.,01/16/2024,"Kharkiv
",49.989434,36.221271,FALSE,"['asc1', 'asc7', 'asc23']",00:00
"['src2996', 'src2997']",UOMLFS,Ambulance car damaged as a result of shelling.,01/15/2024,Stanislav (Kherson oblast),46.569558,32.153008,FALSE,"['asc5', 'asc11']",00:00
"['src2998', 'src2999', 'src3000', 'src3001']",0IRBJ6,"Airstrike, possibly using bombs modified as glide bombs, on village. ",01/13/2024,"Beryslav, Kherson",46.849092,33.439995,FALSE,"['asc1', 'asc17']",00:00
"['src3002', 'src3003', 'src3004']",C7RMHG,Cruise missile strike reportedly hit a residential area and wounded a woman. ,01/13/2024,Shostka,51.873601,33.527451,FALSE,"['asc1', 'asc18']",00:00
"['src3005', 'src3006', 'src3007']",JLBKJ8,A central hotel repeatedly shelled in Kherson.,01/09/2024,Kherson,46.639367,32.61411,FALSE,['asc7'],00:00
"['src3008', 'src3009', 'src3010', 'src3011', 'src3012', 'src3013', 'src3014']",YD3QPR,Reported airstrike damages a lyceum.,01/10/2024,"Vilkhuvatka village, Kharkiv region",50.184414,37.514239,TRUE,['asc3'],00:00
